"","DGUID","ALT_GEO_CODE","GEO_LEVEL","DATA_QUALITY_FLAG","CHARACTERISTIC_ID","Language","C1_COUNT_TOTAL","C10_RATE_TOTAL","Languages"
"3221","2021S051235200922",35200922,"Dissemination area",0,969,"Tie (Hover to See Languages)",20,4.2,"Portuguese//Yue (Cantonese)"
"3222","2021S051235200923",35200923,"Dissemination area",0,968,"Tie (Hover to See Languages)",5,1.6,"Italian//Portuguese"
"3223","2021S051235200924",35200924,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1.5,"Vietnamese//Portuguese//Spanish//Yue (Cantonese)"
"3224","2021S051235200925",35200925,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,2.9,"Portuguese//Korean"
"3225","2021S051235200962",35200962,"Dissemination area",10,847,"Tie (Hover to See Languages)",25,5.4,"Vietnamese//Portuguese"
"3226","2021S051235200979",35200979,"Dissemination area",0,907,"Tie (Hover to See Languages)",5,1,"Ukrainian//Italian"
"3227","2021S051235200998",35200998,"Dissemination area",0,969,"Tie (Hover to See Languages)",25,6.8,"Portuguese//Yue (Cantonese)"
"3228","2021S051235201018",35201018,"Dissemination area",0,969,"Tie (Hover to See Languages)",25,6.3,"Portuguese//Yue (Cantonese)"
"3229","2021S051235201025",35201025,"Dissemination area",10,934,"Tie (Hover to See Languages)",5,0.9,"Greek//Portuguese//Spanish//Yue (Cantonese)"
"3230","2021S051235201027",35201027,"Dissemination area",0,968,"Tie (Hover to See Languages)",5,0.8,"Italian//Portuguese//Spanish//Mandarin//Yue (Cantonese)"
"3231","2021S051235201028",35201028,"Dissemination area",0,1014,"Tie (Hover to See Languages)",25,5.3,"Mandarin//Yue (Cantonese)"
"3232","2021S051235201030",35201030,"Dissemination area",0,968,"Tie (Hover to See Languages)",5,1,"Italian//Portuguese//Korean//Mandarin//Yue (Cantonese)"
"3233","2021S051235201032",35201032,"Dissemination area",3040,975,"Tie (Hover to See Languages)",20,4.8,"Korean//Mandarin"
"3234","2021S051235201040",35201040,"Dissemination area",0,923,"Tie (Hover to See Languages)",5,1.1,"Dutch//Italian"
"3235","2021S051235201045",35201045,"Dissemination area",0,887,"Tie (Hover to See Languages)",10,2.6,"Armenian//Spanish//Japanese"
"3236","2021S051235201046",35201046,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,2.1,"Russian//Greek"
"3237","2021S051235201047",35201047,"Dissemination area",1010,841,"Tie (Hover to See Languages)",5,1,"Hebrew//Ukrainian"
"3238","2021S051235201053",35201053,"Dissemination area",1010,835,"Tie (Hover to See Languages)",5,1.2,"Arabic//Yue (Cantonese)"
"3239","2021S051235201054",35201054,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,1.7,"Tagalog (Pilipino, Filipino)//Mandarin"
"3240","2021S051235201055",35201055,"Dissemination area",0,971,"Tie (Hover to See Languages)",10,1.8,"Spanish//Mandarin"
"3241","2021S051235201057",35201057,"Dissemination area",0,841,"Tie (Hover to See Languages)",5,0.8,"Hebrew//Serbo-Croatian//Croatian//Portuguese//Romanian"
"3242","2021S051235201058",35201058,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,2.1,"Russian//Spanish//Korean//Min Nan (Chaochow, Teochow, Fukien, Taiwanese)"
"3243","2021S051235201060",35201060,"Dissemination area",0,900,"Tie (Hover to See Languages)",5,1.2,"Serbo-Croatian//Bosnian//Mandarin//Yue (Cantonese)//Chinese, n.o.s."
"3244","2021S051235201065",35201065,"Dissemination area",0,878,"Tie (Hover to See Languages)",10,1.7,"Malayalam//Italian"
"3245","2021S051235201067",35201067,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,2.2,"Portuguese//Korean"
"3246","2021S051235201068",35201068,"Dissemination area",0,841,"Tie (Hover to See Languages)",10,1.5,"Hebrew//Serbo-Croatian//Serbian"
"3247","2021S051235201071",35201071,"Dissemination area",0,971,"Tie (Hover to See Languages)",15,4.4,"Spanish//Korean"
"3248","2021S051235201073",35201073,"Dissemination area",0,934,"Tie (Hover to See Languages)",10,1.6,"Greek//Portuguese"
"3249","2021S051235201076",35201076,"Dissemination area",0,934,"Tie (Hover to See Languages)",5,0.9,"Greek//Italian//Portuguese//Mandarin//Lao"
"3250","2021S051235201078",35201078,"Dissemination area",0,834,"Tie (Hover to See Languages)",10,1.1,"Amharic//Arabic//Tagalog (Pilipino, Filipino)//Greek//Italian"
"3251","2021S051235201079",35201079,"Dissemination area",0,971,"Tie (Hover to See Languages)",5,1,"Spanish//Mandarin"
"3252","2021S051235201081",35201081,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1.5,"Vietnamese//Greek//Spanish//Mandarin"
"3253","2021S051235201105",35201105,"Dissemination area",10,865,"Tie (Hover to See Languages)",10,2.4,"Tagalog (Pilipino, Filipino)//Mandarin"
"3254","2021S051235201106",35201106,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,1,"Tagalog (Pilipino, Filipino)//Russian//Italian//Portuguese//Spanish"
"3255","2021S051235201111",35201111,"Dissemination area",0,968,"Tie (Hover to See Languages)",15,2.2,"Italian//Spanish"
"3256","2021S051235201156",35201156,"Dissemination area",0,934,"Tie (Hover to See Languages)",10,2.2,"Greek//Yue (Cantonese)"
"3257","2021S051235201240",35201240,"Dissemination area",0,847,"Tie (Hover to See Languages)",20,6.5,"Vietnamese//Portuguese"
"3258","2021S051235201254",35201254,"Dissemination area",0,969,"Tie (Hover to See Languages)",25,5.2,"Portuguese//Tibetan"
"3259","2021S051235201255",35201255,"Dissemination area",0,969,"Tie (Hover to See Languages)",15,4.1,"Portuguese//Spanish"
"3260","2021S051235201280",35201280,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.1,"Polish//Spanish"
"3261","2021S051235201285",35201285,"Dissemination area",10,891,"Tie (Hover to See Languages)",5,1.3,"Lithuanian//Russian//Punjabi (Panjabi)//Portuguese//Spanish"
"3262","2021S051235201287",35201287,"Dissemination area",0,971,"Tie (Hover to See Languages)",10,2.5,"Spanish//Yue (Cantonese)"
"3263","2021S051235201289",35201289,"Dissemination area",0,900,"Tie (Hover to See Languages)",5,1.6,"Serbo-Croatian//Ukrainian"
"3264","2021S051235201292",35201292,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,0.9,"Polish//Greek//Spanish"
"3265","2021S051235201293",35201293,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1,"Polish//Mandarin"
"3266","2021S051235201294",35201294,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1,"Polish//Ukrainian"
"3267","2021S051235201295",35201295,"Dissemination area",0,898,"Tie (Hover to See Languages)",5,0.9,"Russian//Ukrainian"
"3268","2021S051235201298",35201298,"Dissemination area",0,900,"Tie (Hover to See Languages)",30,3.1,"Serbo-Croatian//Serbian"
"3269","2021S051235201312",35201312,"Dissemination area",0,898,"Tie (Hover to See Languages)",20,1.8,"Russian//Spanish"
"3270","2021S051235201314",35201314,"Dissemination area",10,834,"Tie (Hover to See Languages)",5,1,"Amharic//Polish//Spanish"
"3271","2021S051235201318",35201318,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.9,"Polish//Spanish"
"3272","2021S051235201319",35201319,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1,"Polish//Serbo-Croatian//Serbian//Spanish"
"3273","2021S051235201320",35201320,"Dissemination area",0,907,"Tie (Hover to See Languages)",5,0.7,"Ukrainian//Spanish//Mandarin"
"3274","2021S051235201321",35201321,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1,"Polish//Serbo-Croatian//Ukrainian"
"3275","2021S051235201323",35201323,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.2,"Polish//Portuguese//Korean//Hungarian"
"3276","2021S051235201327",35201327,"Dissemination area",10,897,"Tie (Hover to See Languages)",15,3.2,"Polish//Hungarian"
"3277","2021S051235201332",35201332,"Dissemination area",0,897,"Tie (Hover to See Languages)",20,3.1,"Polish//Tibetan"
"3278","2021S051235201359",35201359,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.2,"Polish//Serbo-Croatian//Spanish"
"3279","2021S051235201364",35201364,"Dissemination area",0,1014,"Tie (Hover to See Languages)",5,1.1,"Mandarin//Yue (Cantonese)"
"3280","2021S051235201365",35201365,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.3,"Polish//Portuguese//Spanish"
"3281","2021S051235201369",35201369,"Dissemination area",0,898,"Tie (Hover to See Languages)",5,0.8,"Russian//Greek//Spanish//Hakka//Mandarin"
"3282","2021S051235201370",35201370,"Dissemination area",0,894,"Tie (Hover to See Languages)",5,1.4,"Bulgarian//Serbo-Croatian//Serbian"
"3283","2021S051235201373",35201373,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.4,"Polish//Russian//Greek//Spanish"
"3284","2021S051235201375",35201375,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,0.8,"Vietnamese//Polish//Ukrainian//Portuguese"
"3285","2021S051235201378",35201378,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,1.9,"Russian//Spanish"
"3286","2021S051235201402",35201402,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,0.8,"Vietnamese//Greek//Portuguese//Spanish"
"3287","2021S051235201403",35201403,"Dissemination area",0,900,"Tie (Hover to See Languages)",15,5.4,"Serbo-Croatian//Serbian"
"3288","2021S051235201405",35201405,"Dissemination area",9,897,"Tie (Hover to See Languages)",5,1.9,"Polish//Spanish"
"3289","2021S051235201408",35201408,"Dissemination area",0,879,"Tie (Hover to See Languages)",10,2,"Tamil//Polish//German//Portuguese//Spanish//Tibetan"
"3290","2021S051235201466",35201466,"Dissemination area",0,969,"Tie (Hover to See Languages)",15,3.3,"Portuguese//Mandarin"
"3291","2021S051235201467",35201467,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,0.9,"Polish//Ukrainian//Japanese"
"3292","2021S051235201477",35201477,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,2.3,"Portuguese//Spanish//Mandarin"
"3293","2021S051235201479",35201479,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,2.4,"Russian//Serbo-Croatian//Ukrainian"
"3294","2021S051235201481",35201481,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1.3,"Vietnamese//Polish//Spanish"
"3295","2021S051235201482",35201482,"Dissemination area",0,907,"Tie (Hover to See Languages)",5,1,"Ukrainian//Greek//Spanish//Mandarin//Yue (Cantonese)"
"3296","2021S051235201483",35201483,"Dissemination area",0,907,"Tie (Hover to See Languages)",10,2,"Ukrainian//Mandarin"
"3297","2021S051235201486",35201486,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.2,"Polish//Russian//Serbo-Croatian//Serbian//Ukrainian//Greek"
"3298","2021S051235201502",35201502,"Dissemination area",0,900,"Tie (Hover to See Languages)",15,2.3,"Serbo-Croatian//Serbian"
"3299","2021S051235201509",35201509,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,1.8,"Serbo-Croatian//Serbian"
"3300","2021S051235201510",35201510,"Dissemination area",0,917,"Tie (Hover to See Languages)",10,1.9,"German//Iranian Persian"
"3301","2021S051235201511",35201511,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.6,"Polish//Ukrainian"
"3302","2021S051235201514",35201514,"Dissemination area",0,847,"Tie (Hover to See Languages)",10,1.4,"Vietnamese//Ukrainian//Spanish//Mandarin//Tibetan"
"3303","2021S051235201516",35201516,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.5,"Polish//Serbo-Croatian//Ukrainian//Mandarin"
"3304","2021S051235201519",35201519,"Dissemination area",0,968,"Tie (Hover to See Languages)",45,3.9,"Italian//Tibetan"
"3305","2021S051235201522",35201522,"Dissemination area",0,897,"Tie (Hover to See Languages)",20,3.5,"Polish//Ukrainian//Spanish//Tibetan"
"3306","2021S051235201541",35201541,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.6,"Polish//Russian"
"3307","2021S051235201544",35201544,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.1,"Polish//Tibetan"
"3308","2021S051235201548",35201548,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.3,"Polish//Spanish//Yue (Cantonese)"
"3309","2021S051235201552",35201552,"Dissemination area",0,934,"Tie (Hover to See Languages)",10,1.9,"Greek//Mandarin"
"3310","2021S051235201556",35201556,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.6,"Polish//Ukrainian//Spanish//Mandarin"
"3311","2021S051235201557",35201557,"Dissemination area",10,835,"Tie (Hover to See Languages)",5,1.1,"Arabic//Tagalog (Pilipino, Filipino)//Albanian//Polish//Russian//Hindi//Iranian Persian//Spanish"
"3312","2021S051235201558",35201558,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,0.8,"Polish//Yue (Cantonese)"
"3313","2021S051235201578",35201578,"Dissemination area",0,847,"Tie (Hover to See Languages)",10,2.6,"Vietnamese//Spanish"
"3314","2021S051235201582",35201582,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.3,"Polish//Serbo-Croatian//Serbian//Mandarin"
"3315","2021S051235201590",35201590,"Dissemination area",10,897,"Tie (Hover to See Languages)",20,3.2,"Polish//Portuguese"
"3316","2021S051235201593",35201593,"Dissemination area",0,865,"Tie (Hover to See Languages)",15,3.8,"Tagalog (Pilipino, Filipino)//Portuguese//Spanish"
"3317","2021S051235201594",35201594,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,2.4,"Tagalog (Pilipino, Filipino)//Portuguese"
"3318","2021S051235201596",35201596,"Dissemination area",0,897,"Tie (Hover to See Languages)",15,2.1,"Polish//Italian//Tibetan"
"3319","2021S051235201608",35201608,"Dissemination area",0,900,"Tie (Hover to See Languages)",20,4.5,"Serbo-Croatian//Ukrainian"
"3320","2021S051235201611",35201611,"Dissemination area",0,900,"Tie (Hover to See Languages)",15,3.1,"Serbo-Croatian//Serbian"
"3321","2021S051235201612",35201612,"Dissemination area",0,900,"Tie (Hover to See Languages)",30,8.2,"Serbo-Croatian//Serbian"
"3322","2021S051235201613",35201613,"Dissemination area",0,900,"Tie (Hover to See Languages)",55,14.7,"Serbo-Croatian//Serbian"
"3323","2021S051235201621",35201621,"Dissemination area",0,900,"Tie (Hover to See Languages)",20,6.3,"Serbo-Croatian//Serbian"
"3324","2021S051235201622",35201622,"Dissemination area",0,900,"Tie (Hover to See Languages)",20,4.3,"Serbo-Croatian//Serbian"
"3325","2021S051235201627",35201627,"Dissemination area",0,907,"Tie (Hover to See Languages)",10,2.7,"Ukrainian//Portuguese"
"3326","2021S051235201629",35201629,"Dissemination area",9,900,"Tie (Hover to See Languages)",10,3.3,"Serbo-Croatian//Ukrainian"
"3327","2021S051235201630",35201630,"Dissemination area",0,900,"Tie (Hover to See Languages)",15,3.5,"Serbo-Croatian//Ukrainian"
"3328","2021S051235201631",35201631,"Dissemination area",0,971,"Tie (Hover to See Languages)",15,2.3,"Spanish//Turkish"
"3329","2021S051235201632",35201632,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,3.1,"Serbo-Croatian//Ukrainian"
"3330","2021S051235201636",35201636,"Dissemination area",0,900,"Tie (Hover to See Languages)",15,3.8,"Serbo-Croatian//Mandarin"
"3331","2021S051235201650",35201650,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.7,"Polish//Portuguese"
"3332","2021S051235201652",35201652,"Dissemination area",0,847,"Tie (Hover to See Languages)",10,1.8,"Vietnamese//Serbo-Croatian//Serbian"
"3333","2021S051235201654",35201654,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.1,"Polish//Korean"
"3334","2021S051235201656",35201656,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,2.4,"Arabic//Serbo-Croatian//Serbian//Ukrainian//Mandarin"
"3335","2021S051235201676",35201676,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.2,"Polish//Ukrainian//Spanish"
"3336","2021S051235201692",35201692,"Dissemination area",0,970,"Tie (Hover to See Languages)",10,1.1,"Romanian//Spanish//Mandarin"
"3337","2021S051235201693",35201693,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,1,"Serbo-Croatian//Serbian"
"3338","2021S051235201696",35201696,"Dissemination area",0,898,"Tie (Hover to See Languages)",45,2.8,"Russian//Serbo-Croatian"
"3339","2021S051235201697",35201697,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.1,"Polish//Iranian Persian//Korean"
"3340","2021S051235201699",35201699,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,2,"Serbo-Croatian//Serbian"
"3341","2021S051235201701",35201701,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,1.8,"Serbo-Croatian//Korean//Mandarin"
"3342","2021S051235201703",35201703,"Dissemination area",0,847,"Tie (Hover to See Languages)",10,1.7,"Vietnamese//Serbian//Mandarin"
"3343","2021S051235201708",35201708,"Dissemination area",0,886,"Tie (Hover to See Languages)",10,1.7,"Albanian//Serbo-Croatian//Portuguese//Mandarin"
"3344","2021S051235201709",35201709,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,3.2,"Polish//Ukrainian"
"3345","2021S051235201710",35201710,"Dissemination area",0,900,"Tie (Hover to See Languages)",20,4.5,"Serbo-Croatian//Serbian"
"3346","2021S051235201711",35201711,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,2.1,"Portuguese//Mandarin"
"3347","2021S051235201712",35201712,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,2.7,"Serbo-Croatian//Serbian//Mandarin"
"3348","2021S051235201713",35201713,"Dissemination area",0,900,"Tie (Hover to See Languages)",20,4.8,"Serbo-Croatian//Serbian"
"3349","2021S051235201717",35201717,"Dissemination area",0,968,"Tie (Hover to See Languages)",10,1.8,"Italian//Romanian//Spanish"
"3350","2021S051235201719",35201719,"Dissemination area",0,900,"Tie (Hover to See Languages)",15,3,"Serbo-Croatian//Croatian//Italian//Spanish"
"3351","2021S051235201720",35201720,"Dissemination area",0,897,"Tie (Hover to See Languages)",15,2.5,"Polish//Portuguese"
"3352","2021S051235201730",35201730,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,2.2,"Serbo-Croatian//Serbian//Sinhala (Sinhalese)//Mandarin"
"3353","2021S051235201731",35201731,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,1.1,"Tagalog (Pilipino, Filipino)//Serbo-Croatian//Ukrainian//Greek//Portuguese//Spanish//Korean"
"3354","2021S051235201734",35201734,"Dissemination area",0,907,"Tie (Hover to See Languages)",15,2.9,"Ukrainian//Mandarin"
"3355","2021S051235201739",35201739,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,2.2,"Serbo-Croatian//Serbian//Ukrainian"
"3356","2021S051235201750",35201750,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,2.1,"Tagalog (Pilipino, Filipino)//Tamil//Russian//Spanish"
"3357","2021S051235201751",35201751,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,3.4,"Serbo-Croatian//Korean"
"3358","2021S051235201757",35201757,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,2.7,"Polish//Portuguese//Yue (Cantonese)"
"3359","2021S051235201758",35201758,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,1.8,"Portuguese//Spanish"
"3360","2021S051235201760",35201760,"Dissemination area",0,897,"Tie (Hover to See Languages)",20,4.7,"Polish//Ukrainian"
"3361","2021S051235201790",35201790,"Dissemination area",0,940,"Tie (Hover to See Languages)",15,4.4,"Hindi//Italian//Spanish//Yue (Cantonese)"
"3362","2021S051235201803",35201803,"Dissemination area",0,907,"Tie (Hover to See Languages)",10,2.7,"Ukrainian//Spanish"
"3363","2021S051235201804",35201804,"Dissemination area",0,898,"Tie (Hover to See Languages)",5,1.1,"Russian//Ukrainian//Gujarati//Italian//Portuguese//Mandarin"
"3364","2021S051235201806",35201806,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1,"Vietnamese//Russian//Serbo-Croatian//Italian//Korean//Mandarin"
"3365","2021S051235201817",35201817,"Dissemination area",0,968,"Tie (Hover to See Languages)",30,6.3,"Italian//Spanish"
"3366","2021S051235201832",35201832,"Dissemination area",0,971,"Tie (Hover to See Languages)",15,5.8,"Spanish//Turkish"
"3367","2021S051235201843",35201843,"Dissemination area",0,939,"Tie (Hover to See Languages)",25,5.3,"Gujarati//Spanish"
"3368","2021S051235201852",35201852,"Dissemination area",0,847,"Tie (Hover to See Languages)",15,4.4,"Vietnamese//Punjabi (Panjabi)//Italian"
"3369","2021S051235201885",35201885,"Dissemination area",1020,847,"Tie (Hover to See Languages)",25,5.2,"Vietnamese//Italian"
"3370","2021S051235201890",35201890,"Dissemination area",0,949,"Tie (Hover to See Languages)",75,8.9,"Punjabi (Panjabi)//Italian"
"3371","2021S051235201904",35201904,"Dissemination area",0,847,"Tie (Hover to See Languages)",30,4.9,"Vietnamese//Italian"
"3372","2021S051235201915",35201915,"Dissemination area",0,847,"Tie (Hover to See Languages)",25,6.8,"Vietnamese//Italian"
"3373","2021S051235201984",35201984,"Dissemination area",0,865,"Tie (Hover to See Languages)",30,4.9,"Tagalog (Pilipino, Filipino)//Italian"
"3374","2021S051235201996",35201996,"Dissemination area",0,847,"Tie (Hover to See Languages)",55,11.3,"Vietnamese//Italian"
"3375","2021S051235202000",35202000,"Dissemination area",0,847,"Tie (Hover to See Languages)",45,7.4,"Vietnamese//Tagalog (Pilipino, Filipino)"
"3376","2021S051235202001",35202001,"Dissemination area",10,865,"Tie (Hover to See Languages)",70,4.9,"Tagalog (Pilipino, Filipino)//Spanish"
"3377","2021S051235202002",35202002,"Dissemination area",0,865,"Tie (Hover to See Languages)",40,5.9,"Tagalog (Pilipino, Filipino)//Italian"
"3378","2021S051235202007",35202007,"Dissemination area",0,847,"Tie (Hover to See Languages)",30,5.2,"Vietnamese//Tagalog (Pilipino, Filipino)//Italian"
"3379","2021S051235202016",35202016,"Dissemination area",10,971,"Tie (Hover to See Languages)",25,2.3,"Spanish//Yoruba"
"3380","2021S051235202021",35202021,"Dissemination area",0,879,"Tie (Hover to See Languages)",40,5.2,"Tamil//Spanish"
"3381","2021S051235202027",35202027,"Dissemination area",0,847,"Tie (Hover to See Languages)",25,6.3,"Vietnamese//Italian"
"3382","2021S051235202030",35202030,"Dissemination area",0,865,"Tie (Hover to See Languages)",50,4.7,"Tagalog (Pilipino, Filipino)//Spanish"
"3383","2021S051235202036",35202036,"Dissemination area",0,831,"Tie (Hover to See Languages)",25,4.3,"Somali//Spanish"
"3384","2021S051235202100",35202100,"Dissemination area",0,898,"Tie (Hover to See Languages)",15,3.8,"Russian//Turkish"
"3385","2021S051235202102",35202102,"Dissemination area",0,971,"Tie (Hover to See Languages)",20,3.2,"Spanish//Korean//Turkish"
"3386","2021S051235202104",35202104,"Dissemination area",0,865,"Tie (Hover to See Languages)",25,4.6,"Tagalog (Pilipino, Filipino)//Spanish"
"3387","2021S051235202113",35202113,"Dissemination area",0,865,"Tie (Hover to See Languages)",20,3.1,"Tagalog (Pilipino, Filipino)//Italian"
"3388","2021S051235202122",35202122,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,0.8,"Tagalog (Pilipino, Filipino)//Spanish//Mandarin"
"3389","2021S051235202124",35202124,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,0.9,"Tagalog (Pilipino, Filipino)//Greek//Portuguese//Yue (Cantonese)"
"3390","2021S051235202128",35202128,"Dissemination area",0,1014,"Tie (Hover to See Languages)",10,1.5,"Mandarin//Yue (Cantonese)//Hungarian"
"3391","2021S051235202134",35202134,"Dissemination area",0,934,"Tie (Hover to See Languages)",5,0.6,"Greek//Italian//Portuguese//Spanish//Mandarin//Yue (Cantonese)//Hungarian"
"3392","2021S051235202136",35202136,"Dissemination area",10,831,"Tie (Hover to See Languages)",10,1.9,"Somali//Pashto//Dari//Persian (Farsi), n.o.s."
"3393","2021S051235202156",35202156,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,1.8,"Russian//Italian//Mandarin"
"3394","2021S051235202158",35202158,"Dissemination area",0,841,"Tie (Hover to See Languages)",10,2.2,"Hebrew//Italian"
"3395","2021S051235202159",35202159,"Dissemination area",0,971,"Tie (Hover to See Languages)",60,3.4,"Spanish//Mandarin"
"3396","2021S051235202185",35202185,"Dissemination area",919,847,"Tie (Hover to See Languages)",10,5.7,"Vietnamese//Italian//Portuguese//Hungarian"
"3397","2021S051235202210",35202210,"Dissemination area",909,968,"Tie (Hover to See Languages)",10,6.1,"Italian//Portuguese//Spanish"
"3398","2021S051235202214",35202214,"Dissemination area",0,968,"Tie (Hover to See Languages)",35,8.3,"Italian//Portuguese"
"3399","2021S051235202223",35202223,"Dissemination area",0,968,"Tie (Hover to See Languages)",20,3.3,"Italian//Portuguese"
"3400","2021S051235202229",35202229,"Dissemination area",0,969,"Tie (Hover to See Languages)",20,4.5,"Portuguese//Mandarin"
"3401","2021S051235202230",35202230,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,2.9,"Tagalog (Pilipino, Filipino)//Greek"
"3402","2021S051235202240",35202240,"Dissemination area",0,865,"Tie (Hover to See Languages)",30,5.7,"Tagalog (Pilipino, Filipino)//Portuguese"
"3403","2021S051235202247",35202247,"Dissemination area",10,969,"Tie (Hover to See Languages)",45,9.7,"Portuguese//Spanish"
"3404","2021S051235202252",35202252,"Dissemination area",10,934,"Tie (Hover to See Languages)",10,3,"Greek//Italian"
"3405","2021S051235202271",35202271,"Dissemination area",10,841,"Tie (Hover to See Languages)",5,1.2,"Hebrew//Italian"
"3406","2021S051235202280",35202280,"Dissemination area",909,834,"Tie (Hover to See Languages)",5,2.6,"Amharic//Arabic//Vietnamese//Spanish//Hungarian"
"3407","2021S051235202303",35202303,"Dissemination area",10,969,"Tie (Hover to See Languages)",15,3.2,"Portuguese//Spanish"
"3408","2021S051235202306",35202306,"Dissemination area",0,841,"Tie (Hover to See Languages)",5,1,"Hebrew//Russian//Spanish"
"3409","2021S051235202309",35202309,"Dissemination area",0,841,"Tie (Hover to See Languages)",5,0.8,"Hebrew//Spanish"
"3410","2021S051235202310",35202310,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,2.3,"Tagalog (Pilipino, Filipino)//Italian//Mandarin"
"3411","2021S051235202324",35202324,"Dissemination area",0,841,"Tie (Hover to See Languages)",10,2.7,"Hebrew//Tagalog (Pilipino, Filipino)//Yue (Cantonese)"
"3412","2021S051235202337",35202337,"Dissemination area",0,1014,"Tie (Hover to See Languages)",10,2.4,"Mandarin//Yue (Cantonese)"
"3413","2021S051235202340",35202340,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,1.2,"Tagalog (Pilipino, Filipino)//Portuguese//Mandarin"
"3414","2021S051235202341",35202341,"Dissemination area",0,962,"Tie (Hover to See Languages)",10,1.9,"Iranian Persian//Mandarin"
"3415","2021S051235202355",35202355,"Dissemination area",0,898,"Tie (Hover to See Languages)",5,0.6,"Russian//Serbo-Croatian//Serbian//Iranian Persian//Italian//Mandarin"
"3416","2021S051235202356",35202356,"Dissemination area",0,1014,"Tie (Hover to See Languages)",10,1.9,"Mandarin//Yue (Cantonese)"
"3417","2021S051235202362",35202362,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,1.7,"Tagalog (Pilipino, Filipino)//Russian//Iranian Persian//Spanish"
"3418","2021S051235202366",35202366,"Dissemination area",0,962,"Tie (Hover to See Languages)",5,1,"Iranian Persian//Spanish//Yue (Cantonese)"
"3419","2021S051235202367",35202367,"Dissemination area",0,975,"Tie (Hover to See Languages)",10,1.4,"Korean//Mandarin"
"3420","2021S051235202371",35202371,"Dissemination area",0,975,"Tie (Hover to See Languages)",10,1.4,"Korean//Mandarin//Yue (Cantonese)//Turkish"
